Part No,Part Description in Use,Part Description,Site,Site Description,Part Type,Planner,Inventory UoM,Catch UoM,Input UoM Group,Input UoM Group Description,Commodity Group 1,Commodity Group 1 Description,Commodity Group 2,Commodity Group 2 Description,Asset Class,Asset Class Description,Part Status,Part Status Description,ABC Class,ABC Class Description,Abc Class Locked Until,Frequency Class,Frequency Class Locked Until,Lifecycle Stage,Lifecycle Stage Locked Until,Safety Code,Safety Code Description,Accounting Group,Accounting Group Description,Product Code,Product Code Description,Product Family,Product Family Description,Type Designation,Dimension/ Quality,Net Weight,Weight UoM,Net Volume,Volume UoM,Exclude from Shipment Packing Proposal,On Hand Qty,On Hand Catch Qty,Created,Modified,Document Text,Notes,Lead Time Code,Purchasing Lead Time,Earliest Unlimited Supply Date,Manufacturing Lead Time,Expected Lead Time,Supersedes Part,Superseded By Part,Shelf Life in Days,Minimum Remaining Days at CO Delivery,Minimum Remaining Days for Planning,Mandatory Expiration Date,Country of Origin,Country of Origin Description,Region Code,Region Code Description,Customs Statistics No,Customs Statistics No Description,Intrastat Conv Factor,Customs UoM,Supply Chain Part Group,Supply Chain Part Group Description,Default Mtrl Req Supply,Dop Connection,Dop Netting,Tech Coordinator,Qty Calc Rounding,Configurable,Inventory Valuation Method,Inventory Part Cost Level,Supplier Invoice Consideration,Zero Cost,Part Cost Group,Part Cost Group Description,External Service Cost Method,Cycle Counting Interval,Cum Count Diff,Cycle Counting,Reserve at order entry,Automatic Capability Check,Negative On Hand,Availability Check,Availability Check at CO Reserve,Online Consumption,Shortage Notification,Stock Management,Refill Putaway Zones,Refill Putaway Zones Operative Value,Refill Putaway Zones Source,Std Putaway Qty,Inventory Part Standard Name,Inventory Part Standard Name Description,Part Catalog Standard Name,Part Catalog Standard Name Description,GTIN,GTIN Series,Alternate Parts Exist,Characteristic Template,Operative Storage Width Requirement,Storage Width Requirement Source,Operative Storage Height Requirement,Storage Height Requirement Source,Operative Storage Depth Requirement,Storage Depth Requirement Source,UoM for Length,Qty per Volume,Operative Qty per Volume,Qty per Volume Source,UoM for Volume,Operative Storage Weight Requirement,Storage Weight Requirement Source,UoM for Weight,Operative Min Storage Temperature,Min Storage Temperature Source,Operative Max Storage Temperature,Max Storage Temperature Source,UoM for Temperature,Operative Min Storage Humidity (%),Min Storage Humidity (%) Source,Operative Max Storage Humidity (%),Max Storage Humidity (%) Source,HSN/SAC Code,HSN/SAC Code Description,Product Category,Product Category Description,Consumption Tax,Master Part Description
HEFU-PART2,Hefu second part,Hefu second part,IFS05,IFSTRN05,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,60,0,1/8/2024,1/9/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Hefu second part
AG-TRN-02,AG-TRN-02,AG-TRN-02,IFS06,IFSTRN06,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AG-TRN-02
HEFU-PART3,Hefu third part,Hefu third part,IFS05,IFSTRN05,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Hefu third part
CR-TRN-02,CR-TRN-02,CR-TRN-02,IFS11,IFSTRN11,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,CR-TRN-02
WA-TRN-02,WA-TRN-02WA-TRN-02,WA-TRN-02WA-TRN-02,IFS02,IFSTRN02,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,WA-TRN-02
AH-TRN-02,AH-TRN-02,AH-TRN-02,IFS07,IFSTRN07,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AH-TRN-02
*,JNS001,JNS001,JR034,JR034,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,PLA,Plastic,,,,,,,,kg,,m3,No,0,0,9/2/2024,10/4/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,pencil sharp service
SJ-PART23,sj part 23,sj part 23,K1,K1,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/6/2023,10/6/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,sj part 23
STHA-VARE-1,STHA-VARE-1,STHA-VARE-1,TRN30,TRN30,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/18/2023,10/18/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,-500,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,STHA-VARE-1
GP01,GP01,GP01,TRN37,TRN37,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/18/2023,10/18/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,GP01
NM-INV-14,NM-INV-14,NM-INV-14,TRN35,TRN35,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,100,0,10/18/2023,10/18/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,NM-INV-14
GP02,GP02,GP02,TRN37,TRN37,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/18/2023,10/18/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,GP02
STHA-VARE2,STHA-VARE2,STHA-VARE2,TRN30,TRN30,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,300,0,10/18/2023,10/19/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,-180,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,STHA-VARE2
VK-PART-LOT,lot test part,lot test part,TRN39,TRN39,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/18/2023,10/18/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,lot test part
PU TEST IP 001,PU TEST IP 001,PU TEST IP 001,PUTS1,PU Test Site 1,Purchased,ALAIN,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,47,0,4/23/2024,4/24/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,PU TEST IP 001
PU TEST IP 001,PU TEST IP 001,PU TEST IP 001,AG-10,AG-NEW,Purchased,ALAIN,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,4/23/2024,4/23/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,PU TEST IP 001
DU- B-,Duwe Planning B,Duwe Planning B,1DUWE,DUWE SITE 1 - Ven,Purchased,ALAIN,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,1,0,4/23/2024,10/22/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Duwe Planning B
KEINV2,KEINV2,KEINV2,KGSIT,Kethaka's Site 9.2,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,8,0,9/3/2024,9/3/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,-2,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,KEINV2
AB-PROC2,AB-PROC2,AB-PROC2,JR038,JR038,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,170,0,9/3/2024,9/3/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AB-PROC2
JNS-PROC02,JNS-PROC02,JNS-PROC02,JR034,JR034,Purchased,*,*,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,9/3/2024,9/3/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,JNS-PROC02
BERA-PURCHASE 1,Purchased part,Purchased part,JR033,JR033,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,240,0,9/3/2024,9/3/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Purchased part
AM HAZARD,AM HAZARD,AM HAZARD,JR032,JR032,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,9/3/2024,9/3/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AM HAZARD
BERA-NEW,BERA New,BERA New,JR033,JR033,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,75,0,9/3/2024,9/4/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,-65,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,BERA New
DYW BACK FLUSH TOP,DYW BACK FLUSH,DYW BACK FLUSH,DYW,DYW DUWE SITE,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,2,0,10/24/2023,10/24/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,DYW BACK FLUSH
DYW BACK FLUSH COM,DYW BACK FLUSH COM,DYW BACK FLUSH COM,DYW,DYW DUWE SITE,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/24/2023,10/24/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,DYW BACK FLUSH COM
PG NEEDLE,PG NEEDLE,PG NEEDLE,TRN29,TRN29,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/24/2023,10/24/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,PG NEEDLE
DYW COM TRAN 1,DYW COM TRAN 1,DYW COM TRAN 1,DYW,DYW DUWE SITE,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,95,0,10/24/2023,10/24/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,DYW COM TRAN 1
TRN30-TOP-PART2,TRN30-TOP-PART2,TRN30-TOP-PART2,TRN30,TRN30,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,25,0,10/24/2023,10/26/2023,No,,Purchased,3,,0,3,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,TRN30-TOP-PART2
NB-PART5,NB-PART5,NB-PART5,NB,NB,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/26/2023,10/26/2023,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,NB-PART5
TRN30-PART2,TRN30-PART2,TRN30-PART2,TRN30,TRN30,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,10/26/2023,10/26/2023,No,,Purchased,3,,0,3,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,TRN30-PART2
MF-SAL-003,MF Sales Part 003,MF Sales Part 003,IFS09,IFSTRN09,Purchased,*,kg,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/29/2024,1/29/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,MF Sales Part 003
AG-SUB PART,AG-SUB PART,AG-SUB PART,IFS06,IFSTRN06,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/29/2024,1/29/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,Yes,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AG-SUB PART
AG-TRN-00A,AG-TRN-00A,AG-TRN-00A,IFS06,IFSTRN06,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,1/8/2024,1/8/2024,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AG-TRN-00A
